playerID,yearID,R,AB,H,HR,RBI,BB,SO,BA,OBP,SLG,OPS
abreuto01,2012,5.0,179.5,45.0,1.5,15.0,5.5,34.0,0.2521224795555278,0.2763849292861535,0.3598383169985642,0.6362232462847177
abstebi01,1910,1.0,512.0,133.0,1.0,70.0,27.0,0.0,0.259765625,0.3020257826887661,0.34375,0.6457757826887661
ackledu01,2012,84.0,333.0,91.0,6.0,36.0,40.0,79.0,0.2732732732732733,0.3484042553191489,0.4174174174174174,0.7658216727365663
acostme01,1915,20.0,74.0,19.0,0.0,4.0,11.0,18.0,0.25675675675675674,0.35294117647058826,0.33783783783783783,0.690779014308426
acostme01,1918,23.0,118.5,26.5,0.0,11.0,19.5,16.5,0.23267285690598571,0.34570135746606334,0.2916183054219864,0.6373196628880498
adairje01,1962,67.0,386.0,102.0,9.0,37.0,35.0,51.0,0.26424870466321243,0.3255269320843091,0.39378238341968913,0.7193093155039982
adairje01,1963,34.0,462.0,127.5,10.0,42.5,31.0,64.0,0.2743176608817921,0.3224125888491721,0.4041402623418148,0.7265528511909869
adairje01,1964,56.0,435.3333333333333,114.0,8.666666666666666,38.333333333333336,23.666666666666668,59.666666666666664,0.25879467095435355,0.2970187778257462,0.38461008763450827,0.6816288654602545
adairje01,1965,51.0,496.3333333333333,127.0,8.666666666666666,41.666666666666664,21.333333333333332,66.66666666666667,0.25331282388149595,0.2827970994105106,0.36699897095858375,0.6497960703690944
adairje01,1966,30.0,511.0,126.33333333333333,7.333333333333333,47.666666666666664,24.0,62.666666666666664,0.24500067545514068,0.27727685758210713,0.3456714118431122,0.6229482694252193
adairje01,1967,47.0,524.3333333333334,132.33333333333334,6.666666666666667,50.666666666666664,28.0,63.0,0.25202283371424095,0.289273879729883,0.34107268393727036,0.6303465636671534
adairje01,1968,18.0,472.6666666666667,122.66666666666667,4.666666666666667,46.666666666666664,24.333333333333332,56.333333333333336,0.25959891288808884,0.29567307963951744,0.3401444232092083,0.6358175028487257
